doc_id,topic_id,topic_label
C0100718_00334.xml,18,servietter_långa_lång_mönster_duk
C0100718_00166.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00327.xml,-1,noise
C0100718_00464.xml,-1,noise
C0100718_00233.xml,6,transport_bord_lod_lock_fat
C0100718_00217.xml,6,transport_bord_lod_lock_fat
C0100718_00387.xml,-1,noise
C0100718_00160.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00434.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00272.xml,-1,noise
C0100718_00202.xml,-1,noise
C0100718_00359.xml,-1,noise
C0100718_00317.xml,-1,noise
C0100718_00134.xml,-1,noise
C0100718_00302.xml,-1,noise
C0100718_00388.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00162.xml,-1,noise
C0100718_00139.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00128.xml,6,transport_bord_lod_lock_fat
C0100718_00117.xml,-1,noise
C0100718_00347.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00194.xml,6,transport_bord_lod_lock_fat
C0100718_00025.xml,6,transport_bord_lod_lock_fat
C0100718_00367.xml,6,transport_bord_lod_lock_fat
C0100718_00169.xml,-1,noise
C0100718_00277.xml,6,transport_bord_lod_lock_fat
C0100718_00108.xml,-1,noise
C0100718_00163.xml,-1,noise
C0100718_00309.xml,-1,noise
C0100718_00280.xml,6,transport_bord_lod_lock_fat
C0100718_00431.xml,-1,noise
C0100718_00484.xml,-1,noise
C0100718_00406.xml,18,servietter_långa_lång_mönster_duk
C0100718_00423.xml,-1,noise
C0100718_00453.xml,6,transport_bord_lod_lock_fat
C0100718_00376.xml,-1,noise
C0100718_00408.xml,18,servietter_långa_lång_mönster_duk
C0100718_00303.xml,6,transport_bord_lod_lock_fat
C0100718_00215.xml,-1,noise
C0100718_00210.xml,-1,noise
C0100718_00032.xml,8,und_die_mit_nicht_worden
C0100718_00344.xml,18,servietter_långa_lång_mönster_duk
C0100718_00489.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00240.xml,6,transport_bord_lod_lock_fat
C0100718_00450.xml,6,transport_bord_lod_lock_fat
C0100718_00156.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00299.xml,-1,noise
C0100718_00291.xml,-1,noise
C0100718_00211.xml,-1,noise
C0100718_00024.xml,6,transport_bord_lod_lock_fat
C0100718_00171.xml,-1,noise
C0100718_00145.xml,1,fru_saken_hofrätten_ståndet_probsten
C0100718_00235.xml,6,transport_bord_lod_lock_fat
C0100718_00261.xml,6,transport_bord_lod_lock_fat
C0100718_00006.xml,-1,noise
C0100718_00373.xml,8,und_die_mit_nicht_worden
C0100718_00331.xml,-1,noise
C0100718_00195.xml,6,transport_bord_lod_lock_fat
C0100718_00047.xml,-1,noise
C0100718_00102.xml,-1,noise
C0100718_00170.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00325.xml,-1,noise
C0100718_00448.xml,-1,noise
C0100718_00253.xml,6,transport_bord_lod_lock_fat
C0100718_00394.xml,6,transport_bord_lod_lock_fat
C0100718_00089.xml,6,transport_bord_lod_lock_fat
C0100718_00382.xml,6,transport_bord_lod_lock_fat
C0100718_00225.xml,6,transport_bord_lod_lock_fat
C0100718_00213.xml,6,transport_bord_lod_lock_fat
C0100718_00339.xml,6,transport_bord_lod_lock_fat
C0100718_00329.xml,-1,noise
C0100718_00273.xml,18,servietter_långa_lång_mönster_duk
C0100718_00282.xml,-1,noise
C0100718_00243.xml,6,transport_bord_lod_lock_fat
C0100718_00231.xml,6,transport_bord_lod_lock_fat
C0100718_00466.xml,-1,noise
C0100718_00111.xml,-1,noise
C0100718_00076.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00223.xml,-1,noise
C0100718_00475.xml,-1,noise
C0100718_00071.xml,-1,noise
C0100718_00090.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00411.xml,6,transport_bord_lod_lock_fat
C0100718_00250.xml,6,transport_bord_lod_lock_fat
C0100718_00310.xml,6,transport_bord_lod_lock_fat
C0100718_00219.xml,-1,noise
C0100718_00074.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00120.xml,6,transport_bord_lod_lock_fat
C0100718_00208.xml,-1,noise
C0100718_00034.xml,-1,noise
C0100718_00260.xml,6,transport_bord_lod_lock_fat
C0100718_00154.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00312.xml,6,transport_bord_lod_lock_fat
C0100718_00414.xml,-1,noise
C0100718_00266.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00080.xml,-1,noise
C0100718_00324.xml,-1,noise
C0100718_00459.xml,6,transport_bord_lod_lock_fat
C0100718_00183.xml,-1,noise
C0100718_00144.xml,-1,noise
C0100718_00292.xml,6,transport_bord_lod_lock_fat
C0100718_00321.xml,-1,noise
C0100718_00290.xml,15,frälse_skog_hemman_skatte_gården
C0100718_00241.xml,6,transport_bord_lod_lock_fat
C0100718_00436.xml,6,transport_bord_lod_lock_fat
C0100718_00488.xml,-1,noise
C0100718_00184.xml,6,transport_bord_lod_lock_fat
C0100718_00397.xml,6,transport_bord_lod_lock_fat
C0100718_00385.xml,-1,noise
C0100718_00267.xml,-1,noise
C0100718_00441.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00378.xml,-1,noise
C0100718_00019.xml,-1,noise
C0100718_00023.xml,-1,noise
C0100718_00133.xml,6,transport_bord_lod_lock_fat
C0100718_00008.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00293.xml,6,transport_bord_lod_lock_fat
C0100718_00460.xml,-1,noise
C0100718_00248.xml,-1,noise
C0100718_00136.xml,-1,noise
C0100718_00043.xml,-1,noise
C0100718_00417.xml,-1,noise
C0100718_00190.xml,-1,noise
C0100718_00456.xml,6,transport_bord_lod_lock_fat
C0100718_00301.xml,6,transport_bord_lod_lock_fat
C0100718_00187.xml,-1,noise
C0100718_00018.xml,-1,noise
C0100718_00442.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00470.xml,6,transport_bord_lod_lock_fat
C0100718_00045.xml,-1,noise
C0100718_00105.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00268.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00395.xml,-1,noise
C0100718_00322.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00468.xml,6,transport_bord_lod_lock_fat
C0100718_00420.xml,-1,noise
C0100718_00198.xml,6,transport_bord_lod_lock_fat
C0100718_00060.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00405.xml,-1,noise
C0100718_00199.xml,6,transport_bord_lod_lock_fat
C0100718_00428.xml,-1,noise
C0100718_00318.xml,8,und_die_mit_nicht_worden
C0100718_00319.xml,8,und_die_mit_nicht_worden
C0100718_00281.xml,-1,noise
C0100718_00389.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00377.xml,6,transport_bord_lod_lock_fat
C0100718_00150.xml,-1,noise
C0100718_00022.xml,-1,noise
C0100718_00433.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00249.xml,-1,noise
C0100718_00477.xml,-1,noise
C0100718_00161.xml,-1,noise
C0100718_00181.xml,-1,noise
C0100718_00336.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00204.xml,-1,noise
C0100718_00214.xml,-1,noise
C0100718_00375.xml,8,und_die_mit_nicht_worden
C0100718_00063.xml,6,transport_bord_lod_lock_fat
C0100718_00055.xml,-1,noise
C0100718_00304.xml,6,transport_bord_lod_lock_fat
C0100718_00044.xml,0,ting_bergs_hustru_skuld_års
C0100718_00383.xml,-1,noise
C0100718_00167.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00244.xml,6,transport_bord_lod_lock_fat
C0100718_00486.xml,-1,noise
C0100718_00143.xml,-1,noise
C0100718_00269.xml,-1,noise
C0100718_00138.xml,-1,noise
C0100718_00168.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00232.xml,6,transport_bord_lod_lock_fat
C0100718_00314.xml,8,und_die_mit_nicht_worden
C0100718_00362.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00473.xml,-1,noise
C0100718_00011.xml,7,skrift_may_julij_cum_augusti
C0100718_00467.xml,6,transport_bord_lod_lock_fat
C0100718_00252.xml,6,transport_bord_lod_lock_fat
C0100718_00399.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00437.xml,-1,noise
C0100718_00478.xml,6,transport_bord_lod_lock_fat
C0100718_00345.xml,-1,noise
C0100718_00270.xml,6,transport_bord_lod_lock_fat
C0100718_00197.xml,-1,noise
C0100718_00257.xml,6,transport_bord_lod_lock_fat
C0100718_00469.xml,6,transport_bord_lod_lock_fat
C0100718_00300.xml,-1,noise
C0100718_00332.xml,-1,noise
C0100718_00064.xml,-1,noise
C0100718_00421.xml,6,transport_bord_lod_lock_fat
C0100718_00404.xml,-1,noise
C0100718_00042.xml,-1,noise
C0100718_00409.xml,18,servietter_långa_lång_mönster_duk
C0100718_00462.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00483.xml,-1,noise
C0100718_00393.xml,-1,noise
C0100718_00067.xml,6,transport_bord_lod_lock_fat
C0100718_00053.xml,6,transport_bord_lod_lock_fat
C0100718_00230.xml,-1,noise
C0100718_00084.xml,-1,noise
C0100718_00308.xml,6,transport_bord_lod_lock_fat
C0100718_00130.xml,6,transport_bord_lod_lock_fat
C0100718_00278.xml,-1,noise
C0100718_00396.xml,-1,noise
C0100718_00142.xml,-1,noise
C0100718_00106.xml,-1,noise
C0100718_00430.xml,-1,noise
C0100718_00039.xml,-1,noise
C0100718_00091.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00116.xml,-1,noise
C0100718_00365.xml,-1,noise
C0100718_00073.xml,-1,noise
C0100718_00286.xml,7,skrift_may_julij_cum_augusti
C0100718_00422.xml,-1,noise
C0100718_00177.xml,6,transport_bord_lod_lock_fat
C0100718_00242.xml,-1,noise
C0100718_00140.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00224.xml,6,transport_bord_lod_lock_fat
C0100718_00264.xml,15,frälse_skog_hemman_skatte_gården
C0100718_00353.xml,6,transport_bord_lod_lock_fat
C0100718_00465.xml,-1,noise
C0100718_00238.xml,-1,noise
C0100718_00036.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00010.xml,-1,noise
C0100718_00037.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00315.xml,8,und_die_mit_nicht_worden
C0100718_00121.xml,6,transport_bord_lod_lock_fat
C0100718_00391.xml,6,transport_bord_lod_lock_fat
C0100718_00077.xml,6,transport_bord_lod_lock_fat
C0100718_00341.xml,6,transport_bord_lod_lock_fat
C0100718_00403.xml,-1,noise
C0100718_00410.xml,-1,noise
C0100718_00487.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00070.xml,6,transport_bord_lod_lock_fat
C0100718_00157.xml,6,transport_bord_lod_lock_fat
C0100718_00481.xml,6,transport_bord_lod_lock_fat
C0100718_00085.xml,-1,noise
C0100718_00049.xml,1,fru_saken_hofrätten_ståndet_probsten
C0100718_00418.xml,6,transport_bord_lod_lock_fat
C0100718_00294.xml,6,transport_bord_lod_lock_fat
C0100718_00088.xml,6,transport_bord_lod_lock_fat
C0100718_00193.xml,6,transport_bord_lod_lock_fat
C0100718_00186.xml,6,transport_bord_lod_lock_fat
C0100718_00306.xml,-1,noise
C0100718_00263.xml,-1,noise
C0100718_00119.xml,-1,noise
C0100718_00479.xml,-1,noise
C0100718_00296.xml,-1,noise
C0100718_00056.xml,6,transport_bord_lod_lock_fat
C0100718_00384.xml,-1,noise
C0100718_00107.xml,6,transport_bord_lod_lock_fat
C0100718_00014.xml,-1,noise
C0100718_00429.xml,-1,noise
C0100718_00082.xml,18,servietter_långa_lång_mönster_duk
C0100718_00239.xml,-1,noise
C0100718_00033.xml,8,und_die_mit_nicht_worden
C0100718_00207.xml,6,transport_bord_lod_lock_fat
C0100718_00015.xml,-1,noise
C0100718_00113.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00425.xml,6,transport_bord_lod_lock_fat
C0100718_00115.xml,6,transport_bord_lod_lock_fat
C0100718_00206.xml,6,transport_bord_lod_lock_fat
C0100718_00372.xml,8,und_die_mit_nicht_worden
C0100718_00443.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00342.xml,-1,noise
C0100718_00218.xml,6,transport_bord_lod_lock_fat
C0100718_00127.xml,6,transport_bord_lod_lock_fat
C0100718_00485.xml,-1,noise
C0100718_00311.xml,-1,noise
C0100718_00457.xml,6,transport_bord_lod_lock_fat
C0100718_00289.xml,15,frälse_skog_hemman_skatte_gården
C0100718_00274.xml,-1,noise
C0100718_00058.xml,6,transport_bord_lod_lock_fat
C0100718_00330.xml,6,transport_bord_lod_lock_fat
C0100718_00340.xml,6,transport_bord_lod_lock_fat
C0100718_00451.xml,6,transport_bord_lod_lock_fat
C0100718_00234.xml,-1,noise
C0100718_00452.xml,6,transport_bord_lod_lock_fat
C0100718_00476.xml,-1,noise
C0100718_00131.xml,6,transport_bord_lod_lock_fat
C0100718_00180.xml,-1,noise
C0100718_00185.xml,6,transport_bord_lod_lock_fat
C0100718_00114.xml,6,transport_bord_lod_lock_fat
C0100718_00424.xml,-1,noise
C0100718_00338.xml,6,transport_bord_lod_lock_fat
C0100718_00413.xml,6,transport_bord_lod_lock_fat
C0100718_00364.xml,10,riddaren_hofrätts_fru_referent_fredric
C0100718_00112.xml,3,ränta_fordran_summa_banco_testamente
C0100718_00165.xml,-1,noise
C0100718_00392.xml,6,transport_bord_lod_lock_fat
C0100718_00118.xml,-1,noise
A0067127_00175.xml,2,sahl_will_hustru_dhem_män
A0067127_00031.xml,-1,noise
A0067127_00005.xml,7,skrift_may_julij_cum_augusti
A0067127_00098.xml,-1,noise
A0067127_00033.xml,-1,noise
A0067127_00066.xml,2,sahl_will_hustru_dhem_män
A0067127_00128.xml,-1,noise
A0067127_00106.xml,2,sahl_will_hustru_dhem_män
A0067127_00080.xml,2,sahl_will_hustru_dhem_män
A0067127_00183.xml,-1,noise
A0067127_00135.xml,-1,noise
A0067127_00012.xml,-1,noise
A0067127_00048.xml,-1,noise
A0067127_00091.xml,2,sahl_will_hustru_dhem_män
A0067127_00037.xml,-1,noise
A0067127_00102.xml,-1,noise
A0067127_00083.xml,2,sahl_will_hustru_dhem_män
A0067127_00186.xml,-1,noise
A0067127_00034.xml,2,sahl_will_hustru_dhem_män
A0067127_00090.xml,-1,noise
A0067127_00113.xml,-1,noise
A0067127_00132.xml,-1,noise
A0067127_00176.xml,-1,noise
A0067127_00154.xml,2,sahl_will_hustru_dhem_män
A0067127_00116.xml,-1,noise
A0067127_00168.xml,-1,noise
A0067127_00075.xml,2,sahl_will_hustru_dhem_män
A0067127_00164.xml,2,sahl_will_hustru_dhem_män
A0067127_00060.xml,-1,noise
A0067127_00167.xml,-1,noise
A0067127_00107.xml,-1,noise
A0067127_00103.xml,-1,noise
A0067127_00053.xml,2,sahl_will_hustru_dhem_män
A0067127_00114.xml,2,sahl_will_hustru_dhem_män
A0067127_00161.xml,2,sahl_will_hustru_dhem_män
A0067127_00194.xml,2,sahl_will_hustru_dhem_män
A0067127_00122.xml,2,sahl_will_hustru_dhem_män
A0067127_00087.xml,2,sahl_will_hustru_dhem_män
A0067127_00025.xml,-1,noise
A0067127_00191.xml,-1,noise
A0067127_00109.xml,-1,noise
A0067127_00024.xml,-1,noise
A0067127_00145.xml,-1,noise
A0067127_00162.xml,2,sahl_will_hustru_dhem_män
A0067127_00136.xml,-1,noise
A0067127_00038.xml,2,sahl_will_hustru_dhem_män
A0067127_00108.xml,-1,noise
A0067127_00099.xml,-1,noise
A0067127_00065.xml,2,sahl_will_hustru_dhem_män
A0067127_00173.xml,2,sahl_will_hustru_dhem_män
A0067127_00110.xml,-1,noise
A0067127_00014.xml,-1,noise
A0067127_00118.xml,2,sahl_will_hustru_dhem_män
A0067127_00041.xml,-1,noise
A0067127_00028.xml,2,sahl_will_hustru_dhem_män
A0067127_00115.xml,-1,noise
A0067127_00158.xml,-1,noise
A0067127_00078.xml,2,sahl_will_hustru_dhem_män
A0067127_00139.xml,-1,noise
A0067127_00042.xml,2,sahl_will_hustru_dhem_män
A0067127_00015.xml,-1,noise
A0067127_00059.xml,-1,noise
A0067127_00021.xml,-1,noise
A0067127_00169.xml,-1,noise
A0067127_00008.xml,-1,noise
A0067127_00058.xml,2,sahl_will_hustru_dhem_män
A0067127_00043.xml,-1,noise
A0067127_00097.xml,-1,noise
A0067127_00077.xml,2,sahl_will_hustru_dhem_män
A0067127_00035.xml,-1,noise
A0067127_00068.xml,2,sahl_will_hustru_dhem_män
A0067127_00157.xml,2,sahl_will_hustru_dhem_män
A0067127_00185.xml,-1,noise
A0067127_00105.xml,-1,noise
A0067127_00188.xml,2,sahl_will_hustru_dhem_män
A0067127_00054.xml,2,sahl_will_hustru_dhem_män
A0067127_00166.xml,-1,noise
A0067127_00018.xml,2,sahl_will_hustru_dhem_män
A0067127_00165.xml,2,sahl_will_hustru_dhem_män
A0067127_00124.xml,-1,noise
A0067127_00130.xml,-1,noise
A0067127_00177.xml,-1,noise
A0067127_00023.xml,-1,noise
A0067127_00117.xml,2,sahl_will_hustru_dhem_män
A0067127_00088.xml,2,sahl_will_hustru_dhem_män
A0067127_00125.xml,2,sahl_will_hustru_dhem_män
A0067127_00153.xml,-1,noise
A0067127_00100.xml,-1,noise
A0067127_00094.xml,-1,noise
A0067127_00044.xml,-1,noise
A0067127_00052.xml,2,sahl_will_hustru_dhem_män
A0067127_00093.xml,-1,noise
A0067127_00046.xml,2,sahl_will_hustru_dhem_män
A0067127_00181.xml,-1,noise
A0067127_00189.xml,-1,noise
A0067127_00062.xml,2,sahl_will_hustru_dhem_män
A0067127_00133.xml,-1,noise
A0067127_00095.xml,2,sahl_will_hustru_dhem_män
A0067127_00019.xml,-1,noise
A0067127_00174.xml,2,sahl_will_hustru_dhem_män
A0067127_00195.xml,-1,noise
A0067127_00160.xml,-1,noise
A0067127_00011.xml,2,sahl_will_hustru_dhem_män
A0067127_00129.xml,-1,noise
A0067127_00069.xml,-1,noise
A0067127_00016.xml,-1,noise
A0067127_00092.xml,-1,noise
A0067127_00144.xml,-1,noise
A0067127_00017.xml,2,sahl_will_hustru_dhem_män
A0067127_00057.xml,-1,noise
A0067127_00007.xml,2,sahl_will_hustru_dhem_män
A0067127_00009.xml,2,sahl_will_hustru_dhem_män
A0067127_00170.xml,2,sahl_will_hustru_dhem_män
A0067127_00179.xml,2,sahl_will_hustru_dhem_män
A0067127_00072.xml,2,sahl_will_hustru_dhem_män
A0067127_00140.xml,-1,noise
A0067127_00112.xml,-1,noise
A0067127_00143.xml,-1,noise
A0067127_00063.xml,-1,noise
A0067127_00150.xml,-1,noise
A0067127_00026.xml,2,sahl_will_hustru_dhem_män
A0067127_00152.xml,-1,noise
A0067127_00142.xml,-1,noise
A0067127_00149.xml,-1,noise
A0067127_00085.xml,2,sahl_will_hustru_dhem_män
A0067127_00006.xml,-1,noise
A0067127_00049.xml,-1,noise
A0067127_00156.xml,-1,noise
A0067127_00086.xml,2,sahl_will_hustru_dhem_män
A0067127_00073.xml,-1,noise
A0067127_00171.xml,-1,noise
A0067127_00182.xml,-1,noise
A0067127_00192.xml,2,sahl_will_hustru_dhem_män
A0067127_00127.xml,-1,noise
A0067127_00040.xml,-1,noise
A0067127_00050.xml,-1,noise
A0067127_00032.xml,-1,noise
A0067127_00064.xml,-1,noise
A0067127_00131.xml,2,sahl_will_hustru_dhem_män
A0067127_00184.xml,-1,noise
A0067127_00120.xml,2,sahl_will_hustru_dhem_män
A0067127_00056.xml,-1,noise
A0067127_00121.xml,-1,noise
A0067127_00193.xml,2,sahl_will_hustru_dhem_män
A0067127_00079.xml,2,sahl_will_hustru_dhem_män
A0067127_00119.xml,-1,noise
A0067127_00030.xml,-1,noise
A0067127_00074.xml,-1,noise
A0067127_00141.xml,-1,noise
A0067127_00172.xml,9,häktad_häktade_häktades_brotts_com
A0067127_00082.xml,-1,noise
A0067127_00137.xml,-1,noise
A0067127_00089.xml,2,sahl_will_hustru_dhem_män
A0067127_00151.xml,-1,noise
A0067127_00061.xml,2,sahl_will_hustru_dhem_män
A0067127_00155.xml,-1,noise
A0067127_00013.xml,-1,noise
A0067127_00036.xml,2,sahl_will_hustru_dhem_män
A0067127_00071.xml,-1,noise
A0067127_00081.xml,2,sahl_will_hustru_dhem_män
A0067127_00159.xml,2,sahl_will_hustru_dhem_män
A0067127_00070.xml,2,sahl_will_hustru_dhem_män
A0067127_00022.xml,-1,noise
A0067127_00067.xml,2,sahl_will_hustru_dhem_män
A0067127_00055.xml,-1,noise
A0067127_00039.xml,-1,noise
A0067127_00029.xml,2,sahl_will_hustru_dhem_män
A0067127_00178.xml,-1,noise
A0067127_00104.xml,-1,noise
A0067127_00138.xml,-1,noise
A0067127_00180.xml,-1,noise
A0067127_00045.xml,2,sahl_will_hustru_dhem_män
A0067127_00020.xml,2,sahl_will_hustru_dhem_män
A0067127_00051.xml,-1,noise
A0067127_00076.xml,2,sahl_will_hustru_dhem_män
A0067127_00101.xml,-1,noise
A0067127_00146.xml,-1,noise
A0067127_00047.xml,2,sahl_will_hustru_dhem_män
A0067127_00027.xml,2,sahl_will_hustru_dhem_män
A0067127_00096.xml,-1,noise
A0067127_00190.xml,2,sahl_will_hustru_dhem_män
A0067127_00163.xml,-1,noise
A0067127_00123.xml,-1,noise
A0067127_00147.xml,2,sahl_will_hustru_dhem_män
A0067127_00084.xml,-1,noise
A0067127_00126.xml,-1,noise
A0067127_00010.xml,2,sahl_will_hustru_dhem_män
A0067127_00148.xml,2,sahl_will_hustru_dhem_män
A0067127_00134.xml,2,sahl_will_hustru_dhem_män
A0067127_00111.xml,-1,noise
A0067127_00187.xml,-1,noise
A0068111_00290.xml,-1,noise
A0068111_00530.xml,7,skrift_may_julij_cum_augusti
A0068111_00543.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00359.xml,-1,noise
A0068111_00848.xml,9,häktad_häktade_häktades_brotts_com
A0068111_00480.xml,-1,noise
A0068111_00776.xml,-1,noise
A0068111_00262.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00334.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00827.xml,8,und_die_mit_nicht_worden
A0068111_00607.xml,-1,noise
A0068111_00282.xml,-1,noise
A0068111_00793.xml,8,und_die_mit_nicht_worden
A0068111_00749.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00715.xml,-1,noise
A0068111_00128.xml,-1,noise
A0068111_00580.xml,-1,noise
A0068111_00099.xml,-1,noise
A0068111_00651.xml,-1,noise
A0068111_00767.xml,-1,noise
A0068111_00366.xml,-1,noise
A0068111_00440.xml,-1,noise
A0068111_00819.xml,8,und_die_mit_nicht_worden
A0068111_00012.xml,-1,noise
A0068111_00854.xml,8,und_die_mit_nicht_worden
A0068111_00796.xml,-1,noise
A0068111_00409.xml,2,sahl_will_hustru_dhem_män
A0068111_00085.xml,-1,noise
A0068111_00326.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00177.xml,8,und_die_mit_nicht_worden
A0068111_00140.xml,-1,noise
A0068111_00336.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00788.xml,2,sahl_will_hustru_dhem_män
A0068111_00696.xml,-1,noise
A0068111_00195.xml,7,skrift_may_julij_cum_augusti
A0068111_00846.xml,-1,noise
A0068111_00586.xml,-1,noise
A0068111_00098.xml,-1,noise
A0068111_00353.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00466.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00825.xml,8,und_die_mit_nicht_worden
A0068111_00614.xml,-1,noise
A0068111_00032.xml,2,sahl_will_hustru_dhem_män
A0068111_00432.xml,-1,noise
A0068111_00131.xml,-1,noise
A0068111_00127.xml,-1,noise
A0068111_00123.xml,-1,noise
A0068111_00196.xml,8,und_die_mit_nicht_worden
A0068111_00215.xml,-1,noise
A0068111_00418.xml,14,mäster_mästare_johanson_måns_olofson
A0068111_00513.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00468.xml,8,und_die_mit_nicht_worden
A0068111_00327.xml,-1,noise
A0068111_00019.xml,-1,noise
A0068111_00300.xml,-1,noise
A0068111_00744.xml,7,skrift_may_julij_cum_augusti
A0068111_00280.xml,-1,noise
A0068111_00452.xml,-1,noise
A0068111_00789.xml,2,sahl_will_hustru_dhem_män
A0068111_00067.xml,-1,noise
A0068111_00311.xml,2,sahl_will_hustru_dhem_män
A0068111_00608.xml,-1,noise
A0068111_00664.xml,8,und_die_mit_nicht_worden
A0068111_00219.xml,-1,noise
A0068111_00287.xml,-1,noise
A0068111_00826.xml,8,und_die_mit_nicht_worden
A0068111_00489.xml,2,sahl_will_hustru_dhem_män
A0068111_00132.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00533.xml,-1,noise
A0068111_00206.xml,8,und_die_mit_nicht_worden
A0068111_00319.xml,-1,noise
A0068111_00276.xml,-1,noise
A0068111_00211.xml,-1,noise
A0068111_00034.xml,-1,noise
A0068111_00729.xml,-1,noise
A0068111_00756.xml,-1,noise
A0068111_00770.xml,-1,noise
A0068111_00589.xml,7,skrift_may_julij_cum_augusti
A0068111_00096.xml,-1,noise
A0068111_00341.xml,-1,noise
A0068111_00060.xml,-1,noise
A0068111_00237.xml,-1,noise
A0068111_00522.xml,-1,noise
A0068111_00567.xml,-1,noise
A0068111_00467.xml,-1,noise
A0068111_00150.xml,7,skrift_may_julij_cum_augusti
A0068111_00253.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00296.xml,-1,noise
A0068111_00662.xml,2,sahl_will_hustru_dhem_män
A0068111_00494.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00312.xml,-1,noise
A0068111_00582.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00787.xml,2,sahl_will_hustru_dhem_män
A0068111_00708.xml,-1,noise
A0068111_00234.xml,-1,noise
A0068111_00540.xml,2,sahl_will_hustru_dhem_män
A0068111_00471.xml,7,skrift_may_julij_cum_augusti
A0068111_00242.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00714.xml,-1,noise
A0068111_00383.xml,-1,noise
A0068111_00016.xml,-1,noise
A0068111_00478.xml,7,skrift_may_julij_cum_augusti
A0068111_00324.xml,-1,noise
A0068111_00218.xml,-1,noise
A0068111_00413.xml,-1,noise
A0068111_00451.xml,-1,noise
A0068111_00423.xml,-1,noise
A0068111_00364.xml,0,ting_bergs_hustru_skuld_års
A0068111_00061.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00812.xml,8,und_die_mit_nicht_worden
A0068111_00198.xml,8,und_die_mit_nicht_worden
A0068111_00447.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00592.xml,2,sahl_will_hustru_dhem_män
A0068111_00351.xml,-1,noise
A0068111_00235.xml,-1,noise
A0068111_00488.xml,-1,noise
A0068111_00693.xml,-1,noise
A0068111_00088.xml,2,sahl_will_hustru_dhem_män
A0068111_00616.xml,7,skrift_may_julij_cum_augusti
A0068111_00164.xml,8,und_die_mit_nicht_worden
A0068111_00698.xml,-1,noise
A0068111_00783.xml,-1,noise
A0068111_00163.xml,8,und_die_mit_nicht_worden
A0068111_00193.xml,8,und_die_mit_nicht_worden
A0068111_00316.xml,2,sahl_will_hustru_dhem_män
A0068111_00856.xml,4,sweriges_hoffrätten_grefwe_herre_rykes
A0068111_00571.xml,-1,noise
A0068111_00426.xml,-1,noise
A0068111_00204.xml,-1,noise
A0068111_00063.xml,-1,noise
